Instance;" ""JobAmount""";" ""MachineAmount""";" ""MinTaskAmount""";" ""MinTaskTime""";" ""MaxTaskTime""";Solver;" ""CoolingFactor""";" ""Iterations""";" ""Neighborhood""";" ""PriorityRule""";" ""RunTime""";" ""SeedValue""";Makespan
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.2105611;528731567;2472
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.2611165;438064859;2611
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.4168167;1678242110;2490
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.8255924;846998432;2517
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.7882848;242806245;2416
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:13.4134084;1069087563;2276
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:14.1310182;476258495;2469
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:13.2852926;1921732227;2343
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:13.1136703;50114478;2380
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N3;LTT;00:00:13.3794544;589442508;2383
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,9;5000;N3;LTT;00:00:01.7961358;1397130003;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,9;5000;N3;LTT;00:00:01.7091337;2125237964;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:01.1716765;647555368;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,9;5000;N3;LTT;00:00:01.7250962;239233223;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:01.3267451;1290607047;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:31.8902031;331515006;2673
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:31.7095446;230994215;2718
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:31.9839201;178274404;2582
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:30.7730625;427646163;2531
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:31.4940412;1501542840;2603
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:02.5720975;180221858;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N3;LTT;00:00:02.3245259;250885462;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,9;5000;N3;LTT;00:00:02.2817528;1846442768;501
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N3;LTT;00:00:02.7037444;603760752;736
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N3;LTT;00:00:02.4168925;590873626;623
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:05.1778348;1855738436;877
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:04.7992314;198537574;828
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:04.3992075;1046528412;876
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,9;5000;N3;LTT;00:00:04.7696586;1771005094;858
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:05.1968329;1415641678;1039
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:06.9776646;1939961523;1149
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:07.2944366;553057764;1122
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:06.8963163;281084203;1167
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:07.7289646;1262209549;1248
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:06.8516476;1956916369;1109
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:08.1313401;2073696423;1171
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,9;5000;N3;LTT;00:00:08.7758960;170792156;1242
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:07.9211702;20035725;1237
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:08.5335935;416908502;1215
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:08.0796603;309555980;1304
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:11.4277726;686276592;1588
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:12.0550679;345233687;1508
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:11.5472674;1252517466;1495
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:11.2642789;2137980594;1453
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:12.4209780;114050510;1497
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:22.2723512;518483490;1980
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:23.2657437;1310842546;2042
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:21.6535478;558995063;2019
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:21.3052687;1881968940;1986
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:20.6764007;1372170213;1926
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:27.5150781;1156150250;2379
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:27.9483735;945227333;2514
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:27.9368286;1642930009;2433
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:29.1423177;1406326885;2437
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:28.7778433;341424106;2370
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:26.9284719;332389105;2241
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:27.0373642;1312115829;2464
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:28.3463327;18473079;2323
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:27.8586714;1667859883;2316
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N3;LTT;00:00:26.9336526;597443105;2369
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;1000;N3;LTT;00:00:03.4657651;170250208;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;1000;N3;LTT;00:00:03.7966035;1844369508;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:02.6240763;995691945;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;1000;N3;LTT;00:00:03.4399855;1366148855;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:02.9197053;1359867221;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:08.1859321;884655427;2609
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:07.2129003;1212032309;2586
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:04.9725973;1307571625;2547
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:03.5827676;919668101;2539
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:06.0105966;1845696707;2562
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:05.3105343;1936482925;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N3;LTT;00:00:04.7058625;1237324517;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;1000;N3;LTT;00:00:04.8108960;2125433157;501
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N3;LTT;00:00:05.3242530;1159431315;734
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N3;LTT;00:00:04.9497479;344997909;623
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:10.3034081;1334591688;889
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:09.3747374;922751297;803
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:08.6934846;528277803;886
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;1000;N3;LTT;00:00:09.9919920;1671385464;834
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:10.7484390;1804773765;1033
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:13.7922517;113279927;1181
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:14.5303797;1448806955;1134
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:14.5766195;648159563;1198
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:16.4989836;2061228364;1267
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:13.8253380;1735387585;1124
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:16.6422092;860803564;1220
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;1000;N3;LTT;00:00:17.3860503;1517376677;1271
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:17.0701218;870821706;1249
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:16.5536459;343076829;1200
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:16.6359916;1968050745;1246
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:22.9046922;1063187398;1542
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:23.8095975;436587448;1508
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:23.5340415;1740080933;1427
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:23.2645027;1008423575;1387
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:24.1944905;1109183187;1519
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:43.6865477;404021216;1946
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:46.8145936;1115893669;2032
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:43.6875779;1439839155;1986
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:44.6147898;494545940;1909
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:43.3357611;2133440730;1937
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:58.1830656;475292469;2345
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:58.0754654;815485426;2442
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:58.6464146;999964682;2384
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:00.3159117;633907083;2447
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:01:01.2273791;1938828821;2341
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:54.1266451;293188148;2215
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:55.7261164;1411873019;2387
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:53.8474365;890623004;2256
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:54.2778294;1753035335;2236
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N3;LTT;00:00:55.1807032;938230443;2306
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;2500;N3;LTT;00:00:08.7402098;167378004;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;2500;N3;LTT;00:00:07.6306188;2012803997;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:06.0187101;1013790932;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;2500;N3;LTT;00:00:07.9727343;961062221;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:06.7407643;587786274;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:37.2932895;474985549;2656
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:42.2479787;1026502025;2641
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:39.9772189;1800155128;2496
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:38.2463430;1141475812;2536
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:46.4393832;31215205;2503
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:13.3060307;969585172;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N3;LTT;00:00:11.6961985;612791999;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;2500;N3;LTT;00:00:12.2761253;1034929157;501
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N3;LTT;00:00:14.0666045;1656687285;734
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N3;LTT;00:00:12.2278339;922940915;620
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:26.3081373;223631356;881
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:24.1405488;1243960174;803
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:21.4126098;1017152759;874
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;2500;N3;LTT;00:00:23.6461483;1992328727;825
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:26.5245301;2106409648;1007
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:34.6059396;106288641;1131
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:35.2759469;1741138597;1132
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:34.5362375;1623428942;1145
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:39.4923439;1874787304;1255
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:35.1131850;538467626;1126
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:38.5258203;435063362;1208
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;2500;N3;LTT;00:00:41.7187836;309963989;1253
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:41.2417817;1136925723;1250
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:43.2077288;1670418203;1176
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:39.7660027;5133421;1229
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:57.6783717;85226252;1499
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:00.8979620;765717261;1493
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:59.3015815;631234896;1455
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:00:57.2444700;1642460526;1384
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:01.2221010;1764179576;1471
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:47.9892682;1070170483;1991
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:54.3696773;538408927;2040
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:50.5303051;293316792;1962
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:49.4213912;1968463405;1880
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:01:47.6285555;263086983;1925
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:23.6884766;611079164;2295
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:28.2871160;1928887622;2482
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:25.6927814;1566685068;2446
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:25.5269273;1651800356;2349
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:29.0218028;1853746770;2392
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:14.2149079;586863132;2178
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:20.7235347;814170191;2354
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:15.3999600;1174799234;2231
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:12.5259602;1897223450;2267
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;2500;N3;LTT;00:02:16.3920698;1549668967;2198
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;5000;N3;LTT;00:00:16.1016916;226373965;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;5000;N3;LTT;00:00:15.5378862;210717256;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:11.9073078;34811292;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;5000;N3;LTT;00:00:17.3519059;1750529531;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:13.5803658;1045952474;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:05:24.3131442;2015558530;2519
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:05:26.2547820;1354373198;2652
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:05:17.3697876;570263293;2524
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:05:13.7621843;368172555;2514
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:05:31.8075653;1656603038;2480
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:27.2885432;582985407;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N3;LTT;00:00:24.1258012;1986559678;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;5000;N3;LTT;00:00:25.1923945;470613468;501
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N3;LTT;00:00:28.7567442;2016715224;731
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;5000;N3;LTT;00:00:25.4335251;1150325186;620
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:52.3731010;1265134907;855
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:50.4160612;1471080492;802
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:44.3788182;810091297;849
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;5000;N3;LTT;00:00:50.0516958;610494728;825
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:00:57.4876108;819908142;1016
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:13.1233778;1318187806;1133
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:13.0845860;1848347203;1119
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:09.9026277;295226150;1169
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:16.2229252;1264532;1257
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:08.0370645;1027162277;1107
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:23.0781353;607658943;1175
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;5000;N3;LTT;00:01:20.6202045;759044991;1220
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:20.3616151;1042619746;1237
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:27.3613367;118865200;1181
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:24.2169167;1340619516;1246
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:52.4220454;1850392658;1521
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;5000;N3;LTT;00:01:58.4546858;50556222;1458
